newsIDs,ratios,invisible_by_news,visible_by_news
851480,0.18421052631578946,7.0,38.0
916279,0.18421052631578946,7.0,38.0
841443,0.18421052631578946,14.0,76.0
853473,0.1839080459770115,16.0,87.0
928458,0.1839080459770115,16.0,87.0
894719,0.1839080459770115,16.0,87.0
822001,0.18382352941176472,25.0,136.0
897364,0.1836734693877551,9.0,49.0
933911,0.1836734693877551,9.0,49.0
855269,0.1836734693877551,9.0,49.0
804222,0.1836734693877551,9.0,49.0
784659,0.1836734693877551,9.0,49.0
871737,0.1836734693877551,18.0,98.0
866949,0.1836734693877551,9.0,49.0
823683,0.1836734693877551,9.0,49.0
814682,0.1836734693877551,18.0,98.0
927948,0.1836734693877551,9.0,49.0
886227,0.1836734693877551,9.0,49.0
932151,0.1836734693877551,9.0,49.0
875953,0.1836734693877551,9.0,49.0
917718,0.1834862385321101,20.0,109.0
926327,0.18333333333333332,11.0,60.0
835712,0.18333333333333332,11.0,60.0
869767,0.18333333333333332,11.0,60.0
922023,0.18333333333333332,11.0,60.0
812964,0.18333333333333332,11.0,60.0
875774,0.18333333333333332,11.0,60.0
942081,0.18333333333333332,11.0,60.0
845905,0.18324607329842932,35.0,191.0
886246,0.183206106870229,24.0,131.0
889353,0.183206106870229,24.0,131.0
882211,0.18309859154929578,26.0,142.0
901289,0.18309859154929578,13.0,71.0
902030,0.18309859154929578,13.0,71.0
910277,0.18309859154929578,13.0,71.0
846880,0.18309859154929578,13.0,71.0
893223,0.18292682926829268,15.0,82.0
840186,0.18292682926829268,15.0,82.0
869339,0.18292682926829268,15.0,82.0
844776,0.18292682926829268,15.0,82.0
895106,0.18285714285714286,32.0,175.0
857035,0.1827956989247312,17.0,93.0
886277,0.1827956989247312,17.0,93.0
800266,0.1827956989247312,17.0,93.0
822255,0.18274111675126903,36.0,197.0
885419,0.18269230769230768,19.0,104.0
805885,0.18269230769230768,38.0,208.0
828133,0.18269230769230768,76.0,416.0
891919,0.1826086956521739,21.0,115.0
768366,0.18248175182481752,25.0,137.0
838293,0.18232044198895028,33.0,181.0
862948,0.18211920529801323,55.0,302.0
835104,0.18181818181818182,2.0,11.0
931615,0.18181818181818182,4.0,22.0
941804,0.18181818181818182,2.0,11.0
806198,0.18181818181818182,2.0,11.0
833461,0.18181818181818182,10.0,55.0
929909,0.18181818181818182,2.0,11.0
827687,0.18181818181818182,2.0,11.0
862372,0.18181818181818182,2.0,11.0
891992,0.18181818181818182,6.0,33.0
867581,0.18181818181818182,2.0,11.0
827667,0.18181818181818182,4.0,22.0
800979,0.18181818181818182,2.0,11.0
916033,0.18181818181818182,2.0,11.0
841879,0.18181818181818182,2.0,11.0
833413,0.18181818181818182,8.0,44.0
826000,0.18181818181818182,2.0,11.0
814757,0.18181818181818182,2.0,11.0
826333,0.18181818181818182,2.0,11.0
941828,0.18181818181818182,12.0,66.0
870105,0.18181818181818182,4.0,22.0
876927,0.18181818181818182,2.0,11.0
885368,0.18181818181818182,2.0,11.0
826330,0.18181818181818182,8.0,44.0
804114,0.18181818181818182,2.0,11.0
852983,0.18181818181818182,12.0,66.0
919444,0.18181818181818182,2.0,11.0
907460,0.18181818181818182,2.0,11.0
873383,0.18181818181818182,2.0,11.0
927799,0.18181818181818182,2.0,11.0
835278,0.18181818181818182,2.0,11.0
828985,0.18181818181818182,2.0,11.0
858049,0.18181818181818182,4.0,22.0
788187,0.18181818181818182,6.0,33.0
896111,0.18181818181818182,2.0,11.0
798376,0.18181818181818182,14.0,77.0
828866,0.18181818181818182,2.0,11.0
835302,0.18181818181818182,8.0,44.0
895255,0.18181818181818182,2.0,11.0
891080,0.18181818181818182,26.0,143.0
823235,0.18181818181818182,6.0,33.0
789976,0.18181818181818182,2.0,11.0
866959,0.18181818181818182,2.0,11.0
884634,0.18181818181818182,2.0,11.0
833598,0.18181818181818182,2.0,11.0
827690,0.18181818181818182,4.0,22.0
798382,0.18181818181818182,2.0,11.0
940936,0.18181818181818182,4.0,22.0
846166,0.18181818181818182,6.0,33.0
907170,0.18181818181818182,2.0,11.0
902417,0.18181818181818182,4.0,22.0
891013,0.18181818181818182,2.0,11.0
861418,0.18181818181818182,2.0,11.0
814764,0.18181818181818182,4.0,22.0
879815,0.18181818181818182,2.0,11.0
819793,0.18181818181818182,4.0,22.0
926407,0.18181818181818182,6.0,33.0
861494,0.18181818181818182,2.0,11.0
874233,0.18181818181818182,2.0,11.0
889240,0.18181818181818182,2.0,11.0
855272,0.18181818181818182,4.0,22.0
856457,0.18181818181818182,30.0,165.0
870967,0.18181818181818182,4.0,22.0
887518,0.18181818181818182,2.0,11.0
870631,0.18181818181818182,2.0,11.0
797566,0.18181818181818182,2.0,11.0
866621,0.18181818181818182,4.0,22.0
842553,0.18181818181818182,2.0,11.0
929796,0.18181818181818182,2.0,11.0
804307,0.18181818181818182,2.0,11.0
813097,0.18181818181818182,36.0,198.0
803795,0.18181818181818182,2.0,11.0
871113,0.18181818181818182,2.0,11.0
847346,0.18181818181818182,2.0,11.0
875804,0.18181818181818182,2.0,11.0
885855,0.18181818181818182,2.0,11.0
916407,0.18181818181818182,4.0,22.0
933889,0.18181818181818182,2.0,11.0
888661,0.18181818181818182,2.0,11.0
822884,0.18181818181818182,2.0,11.0
827332,0.18181818181818182,2.0,11.0
841438,0.18181818181818182,2.0,11.0
806101,0.18181818181818182,2.0,11.0
936669,0.18181818181818182,4.0,22.0
856343,0.18181818181818182,4.0,22.0
856336,0.18181818181818182,2.0,11.0
923149,0.18181818181818182,4.0,22.0
820016,0.18181818181818182,2.0,11.0
912203,0.18181818181818182,4.0,22.0
815359,0.18181818181818182,4.0,22.0
871198,0.18181818181818182,2.0,11.0
923987,0.18181818181818182,4.0,22.0
871047,0.18181818181818182,2.0,11.0
941497,0.18181818181818182,2.0,11.0
897144,0.18181818181818182,2.0,11.0
895224,0.18181818181818182,2.0,11.0
923342,0.18181818181818182,8.0,44.0
835679,0.18181818181818182,2.0,11.0
871021,0.18181818181818182,16.0,88.0
846594,0.18181818181818182,6.0,33.0
853332,0.18181818181818182,4.0,22.0
877381,0.18181818181818182,26.0,143.0
861575,0.18181818181818182,2.0,11.0
888699,0.18181818181818182,2.0,11.0
934196,0.18181818181818182,2.0,11.0
892042,0.18181818181818182,4.0,22.0
806116,0.18181818181818182,2.0,11.0
856378,0.18181818181818182,26.0,143.0
892825,0.18181818181818182,2.0,11.0
923301,0.18181818181818182,2.0,11.0
883038,0.18181818181818182,6.0,33.0
842437,0.18181818181818182,2.0,11.0
828020,0.18181818181818182,2.0,11.0
891959,0.18181818181818182,2.0,11.0
842528,0.18181818181818182,2.0,11.0
809825,0.18181818181818182,2.0,11.0
923385,0.18181818181818182,2.0,11.0
899737,0.18181818181818182,2.0,11.0
913489,0.18181818181818182,2.0,11.0
884408,0.18181818181818182,2.0,11.0
895189,0.18181818181818182,4.0,22.0
866846,0.18181818181818182,6.0,33.0
926977,0.18181818181818182,2.0,11.0
866389,0.18181818181818182,2.0,11.0
874020,0.18181818181818182,2.0,11.0
856265,0.18181818181818182,2.0,11.0
871378,0.18181818181818182,2.0,11.0
881011,0.18181818181818182,2.0,11.0
789522,0.18181818181818182,10.0,55.0
851285,0.18181818181818182,8.0,44.0
894950,0.18181818181818182,4.0,22.0
823164,0.18181818181818182,2.0,11.0
890129,0.18181818181818182,4.0,22.0
873898,0.18181818181818182,2.0,11.0
806899,0.18181818181818182,4.0,22.0
884868,0.18181818181818182,4.0,22.0
786107,0.18181818181818182,4.0,22.0
856453,0.18181818181818182,2.0,11.0
855371,0.18181818181818182,2.0,11.0
908645,0.18181818181818182,2.0,11.0
862440,0.18181818181818182,2.0,11.0
890066,0.18181818181818182,4.0,22.0
905120,0.18181818181818182,2.0,11.0
860287,0.18181818181818182,4.0,22.0
916170,0.18181818181818182,2.0,11.0
913185,0.18181818181818182,10.0,55.0
828562,0.18181818181818182,4.0,22.0
836327,0.18181818181818182,2.0,11.0
820014,0.18181818181818182,4.0,22.0
877417,0.18181818181818182,4.0,22.0
861107,0.18181818181818182,2.0,11.0
879641,0.18181818181818182,2.0,11.0
789180,0.18181818181818182,2.0,11.0
787641,0.18181818181818182,2.0,11.0
842792,0.18181818181818182,2.0,11.0
801849,0.18181818181818182,16.0,88.0
938460,0.18181818181818182,4.0,22.0
871246,0.18181818181818182,2.0,11.0
812773,0.18181818181818182,4.0,22.0
801506,0.18181818181818182,2.0,11.0
935052,0.18181818181818182,4.0,22.0
862780,0.18181818181818182,14.0,77.0
842807,0.18181818181818182,2.0,11.0
847127,0.18181818181818182,22.0,121.0
828533,0.18181818181818182,4.0,22.0
855252,0.18181818181818182,2.0,11.0
935231,0.18181818181818182,2.0,11.0
924156,0.18181818181818182,2.0,11.0
906750,0.18181818181818182,2.0,11.0
877424,0.18181818181818182,2.0,11.0
858130,0.18181818181818182,2.0,11.0
840993,0.18181818181818182,2.0,11.0
923793,0.18181818181818182,2.0,11.0
867021,0.18181818181818182,2.0,11.0
798067,0.18181818181818182,4.0,22.0
819899,0.18181818181818182,4.0,22.0
829254,0.18181818181818182,2.0,11.0
851609,0.18181818181818182,14.0,77.0
921515,0.18181818181818182,2.0,11.0
829577,0.18181818181818182,2.0,11.0
896459,0.18181818181818182,2.0,11.0
859174,0.18181818181818182,2.0,11.0
808540,0.18181818181818182,2.0,11.0
905993,0.18181818181818182,2.0,11.0
891137,0.18181818181818182,6.0,33.0
810499,0.18181818181818182,2.0,11.0
872037,0.18181818181818182,2.0,11.0
936265,0.18181818181818182,2.0,11.0
873773,0.18181818181818182,8.0,44.0
879390,0.18181818181818182,2.0,11.0
895086,0.18181818181818182,2.0,11.0
830491,0.18181818181818182,2.0,11.0
925717,0.18181818181818182,2.0,11.0
875034,0.18181818181818182,16.0,88.0
855018,0.18181818181818182,2.0,11.0
840234,0.18181818181818182,2.0,11.0
926078,0.18181818181818182,4.0,22.0
848791,0.18181818181818182,2.0,11.0
937545,0.18181818181818182,8.0,44.0
798890,0.18181818181818182,2.0,11.0
851955,0.18181818181818182,2.0,11.0
886234,0.18181818181818182,2.0,11.0
854035,0.18181818181818182,4.0,22.0
832861,0.18181818181818182,2.0,11.0
892511,0.18181818181818182,2.0,11.0
832999,0.18181818181818182,2.0,11.0
887753,0.18181818181818182,14.0,77.0
904362,0.18181818181818182,4.0,22.0
894134,0.18181818181818182,4.0,22.0
839932,0.18181818181818182,2.0,11.0
863466,0.18181818181818182,2.0,11.0
811431,0.18181818181818182,2.0,11.0
821578,0.18181818181818182,8.0,44.0
944424,0.18181818181818182,2.0,11.0
854327,0.18181818181818182,2.0,11.0
894810,0.18181818181818182,6.0,33.0
806243,0.18181818181818182,10.0,55.0
766838,0.18181818181818182,2.0,11.0
885458,0.18181818181818182,2.0,11.0
848668,0.18181818181818182,2.0,11.0
896316,0.18181818181818182,2.0,11.0
917969,0.18181818181818182,4.0,22.0
800763,0.18181818181818182,4.0,22.0
860736,0.18181818181818182,2.0,11.0
845742,0.18181818181818182,8.0,44.0
861979,0.18181818181818182,2.0,11.0
848802,0.18181818181818182,4.0,22.0
845687,0.18181818181818182,4.0,22.0
791405,0.18181818181818182,6.0,33.0
942583,0.18181818181818182,2.0,11.0
886804,0.18181818181818182,2.0,11.0
858722,0.18181818181818182,2.0,11.0
849470,0.18181818181818182,10.0,55.0
855706,0.18181818181818182,2.0,11.0
912659,0.18181818181818182,2.0,11.0
864733,0.18181818181818182,6.0,33.0
862231,0.18181818181818182,2.0,11.0
861035,0.18181818181818182,4.0,22.0
894979,0.18181818181818182,2.0,11.0
930326,0.18181818181818182,2.0,11.0
855707,0.18181818181818182,2.0,11.0
822092,0.18181818181818182,22.0,121.0
917226,0.18181818181818182,6.0,33.0
902693,0.18181818181818182,4.0,22.0
914781,0.18181818181818182,10.0,55.0
858726,0.18181818181818182,4.0,22.0
891545,0.18181818181818182,2.0,11.0
901137,0.18181818181818182,2.0,11.0
886061,0.18181818181818182,2.0,11.0
928619,0.18181818181818182,2.0,11.0
855447,0.18181818181818182,2.0,11.0
794742,0.18181818181818182,2.0,11.0
933072,0.18181818181818182,2.0,11.0
839895,0.18181818181818182,2.0,11.0
825123,0.18181818181818182,2.0,11.0
794071,0.18181818181818182,2.0,11.0
855140,0.18181818181818182,4.0,22.0
838886,0.18181818181818182,8.0,44.0
829650,0.18181818181818182,8.0,44.0
799871,0.18181818181818182,6.0,33.0
884431,0.18181818181818182,2.0,11.0
838018,0.18181818181818182,2.0,11.0
805389,0.18181818181818182,4.0,22.0
874546,0.18181818181818182,10.0,55.0
875391,0.18181818181818182,2.0,11.0
859953,0.18181818181818182,4.0,22.0
810530,0.18181818181818182,8.0,44.0
888566,0.18181818181818182,2.0,11.0
909165,0.18181818181818182,6.0,33.0
839887,0.18181818181818182,6.0,33.0
825050,0.18181818181818182,2.0,11.0
859157,0.18181818181818182,2.0,11.0
873606,0.18181818181818182,4.0,22.0
861767,0.18181818181818182,4.0,22.0
809005,0.18181818181818182,2.0,11.0
829812,0.18181818181818182,6.0,33.0
829480,0.18181818181818182,10.0,55.0
855609,0.18181818181818182,2.0,11.0
814002,0.18181818181818182,6.0,33.0
922465,0.18181818181818182,2.0,11.0
913080,0.18181818181818182,2.0,11.0
849181,0.18181818181818182,4.0,22.0
784852,0.18181818181818182,4.0,22.0
898067,0.18181818181818182,2.0,11.0
903361,0.18181818181818182,2.0,11.0
907838,0.18181818181818182,2.0,11.0
877773,0.18181818181818182,4.0,22.0
865011,0.18181818181818182,2.0,11.0
795258,0.18181818181818182,2.0,11.0
855591,0.18181818181818182,2.0,11.0
814225,0.18181818181818182,12.0,66.0
875662,0.18181818181818182,2.0,11.0
914636,0.18181818181818182,2.0,11.0
862340,0.18181818181818182,2.0,11.0
872773,0.18181818181818182,4.0,22.0
942321,0.18181818181818182,6.0,33.0
904500,0.18181818181818182,2.0,11.0
821307,0.18181818181818182,2.0,11.0
850238,0.18181818181818182,2.0,11.0
825654,0.18181818181818182,14.0,77.0
800220,0.18181818181818182,2.0,11.0
845933,0.18181818181818182,10.0,55.0
876602,0.18181818181818182,4.0,22.0
910502,0.18181818181818182,2.0,11.0
845995,0.18181818181818182,6.0,33.0
812211,0.18181818181818182,2.0,11.0
830948,0.18181818181818182,2.0,11.0
903340,0.18181818181818182,6.0,33.0
894240,0.18181818181818182,6.0,33.0
930623,0.18181818181818182,8.0,44.0
871646,0.18181818181818182,14.0,77.0
853667,0.18181818181818182,6.0,33.0
925502,0.18181818181818182,2.0,11.0
839299,0.18181818181818182,2.0,11.0
900072,0.18181818181818182,4.0,22.0
880807,0.18181818181818182,10.0,55.0
894097,0.18181818181818182,2.0,11.0
825756,0.18181818181818182,2.0,11.0
925490,0.18181818181818182,2.0,11.0
934566,0.18181818181818182,2.0,11.0
790434,0.18181818181818182,2.0,11.0
839232,0.18181818181818182,4.0,22.0
898352,0.18181818181818182,2.0,11.0
889301,0.18181818181818182,2.0,11.0
860987,0.18181818181818182,6.0,33.0
851450,0.18181818181818182,2.0,11.0
860101,0.18181818181818182,2.0,11.0
845260,0.18181818181818182,6.0,33.0
924624,0.18181818181818182,2.0,11.0
840018,0.18181818181818182,6.0,33.0
792702,0.18181818181818182,2.0,11.0
807452,0.18181818181818182,2.0,11.0
882804,0.18181818181818182,4.0,22.0
886980,0.18181818181818182,2.0,11.0
873654,0.18181818181818182,2.0,11.0
833066,0.18181818181818182,6.0,33.0
817706,0.18181818181818182,2.0,11.0
921154,0.18181818181818182,2.0,11.0
918431,0.18181818181818182,2.0,11.0
811424,0.18181818181818182,4.0,22.0
860032,0.18181818181818182,4.0,22.0
823909,0.18181818181818182,4.0,22.0
876521,0.18181818181818182,28.0,154.0
822223,0.18181818181818182,10.0,55.0
868781,0.18181818181818182,2.0,11.0
831353,0.18181818181818182,2.0,11.0
889086,0.18181818181818182,2.0,11.0
903566,0.18181818181818182,10.0,55.0
839105,0.18181818181818182,4.0,22.0
914158,0.18181818181818182,2.0,11.0
817428,0.18181818181818182,6.0,33.0
902543,0.18181818181818182,24.0,132.0
850464,0.18181818181818182,2.0,11.0
795078,0.18181818181818182,2.0,11.0
868095,0.18181818181818182,4.0,22.0
871800,0.18181818181818182,2.0,11.0
850230,0.18181818181818182,4.0,22.0
944741,0.18181818181818182,2.0,11.0
792796,0.18181818181818182,2.0,11.0
881909,0.18181818181818182,4.0,22.0
851805,0.18181818181818182,2.0,11.0
907745,0.18181818181818182,2.0,11.0
892579,0.18181818181818182,6.0,33.0
819538,0.18181818181818182,2.0,11.0
895715,0.18181818181818182,4.0,22.0
805094,0.18181818181818182,6.0,33.0
865697,0.18181818181818182,4.0,22.0
843399,0.1815068493150685,106.0,584.0
840504,0.18143459915611815,43.0,237.0
857298,0.18137254901960784,37.0,204.0
864262,0.1813186813186813,33.0,182.0
864276,0.18128654970760233,31.0,171.0
893707,0.18120805369127516,27.0,149.0
812059,0.18120805369127516,27.0,149.0
803213,0.18120805369127516,27.0,149.0
850858,0.18120805369127516,27.0,149.0
939331,0.1810344827586207,21.0,116.0
891410,0.18095238095238095,19.0,105.0
804797,0.18095238095238095,38.0,210.0
821029,0.18095238095238095,19.0,105.0
839366,0.18085106382978725,102.0,564.0
847523,0.18085106382978725,17.0,94.0
939172,0.18085106382978725,17.0,94.0
885217,0.18072289156626506,15.0,83.0
817399,0.18072289156626506,30.0,166.0
851945,0.18072289156626506,15.0,83.0
925124,0.18064516129032257,28.0,155.0
931283,0.18055555555555555,13.0,72.0
812848,0.18055555555555555,13.0,72.0
854098,0.18055555555555555,13.0,72.0
835604,0.18055555555555555,13.0,72.0
897741,0.18055555555555555,13.0,72.0
839947,0.18045112781954886,24.0,133.0
839010,0.18042813455657492,59.0,327.0
895366,0.18032786885245902,11.0,61.0
847850,0.18032786885245902,11.0,61.0
926760,0.18032786885245902,22.0,122.0
866971,0.18032786885245902,11.0,61.0
839767,0.18032786885245902,11.0,61.0
869885,0.18032786885245902,22.0,122.0
817891,0.18032786885245902,11.0,61.0
933287,0.18023255813953487,31.0,172.0
891084,0.18018018018018017,20.0,111.0
824110,0.18012422360248448,29.0,161.0
875943,0.18,9.0,50.0
900389,0.18,9.0,50.0
846191,0.18,9.0,50.0
926403,0.18,9.0,50.0
766465,0.18,18.0,100.0
924479,0.18,9.0,50.0
800556,0.18,9.0,50.0
827442,0.18,9.0,50.0
802489,0.18,18.0,100.0
934391,0.18,9.0,50.0
874891,0.18,9.0,50.0
903044,0.18,9.0,50.0
822896,0.18,9.0,50.0
843567,0.18,9.0,50.0
919717,0.18,9.0,50.0
878837,0.18,9.0,50.0
838993,0.17972350230414746,39.0,217.0
841628,0.1794871794871795,28.0,156.0
888780,0.1794871794871795,7.0,39.0
842346,0.1794871794871795,21.0,117.0
872692,0.1794871794871795,14.0,78.0
886997,0.1794871794871795,14.0,78.0
885881,0.1794871794871795,7.0,39.0
866988,0.1794871794871795,7.0,39.0
816508,0.1794871794871795,7.0,39.0
822698,0.1794871794871795,14.0,78.0
895944,0.1794871794871795,7.0,39.0
838891,0.1794871794871795,21.0,117.0
882861,0.1794871794871795,7.0,39.0
882449,0.1794871794871795,7.0,39.0
846482,0.1794871794871795,7.0,39.0
874843,0.1794871794871795,7.0,39.0
844068,0.1794871794871795,7.0,39.0
810383,0.1794871794871795,7.0,39.0
789186,0.1794871794871795,7.0,39.0
853679,0.1794871794871795,14.0,78.0
819856,0.1794871794871795,7.0,39.0
847912,0.1794871794871795,7.0,39.0
855242,0.1794871794871795,21.0,117.0
824927,0.1794871794871795,7.0,39.0
889965,0.1794871794871795,7.0,39.0
821987,0.1793103448275862,26.0,145.0
921769,0.1792452830188679,19.0,106.0
850581,0.17921146953405018,50.0,279.0
833011,0.1791907514450867,31.0,173.0
801038,0.1791044776119403,12.0,67.0
823521,0.1791044776119403,12.0,67.0
849713,0.1791044776119403,12.0,67.0
883004,0.1791044776119403,12.0,67.0
823468,0.17894736842105263,17.0,95.0
847893,0.17894736842105263,17.0,95.0
865370,0.17889908256880735,39.0,218.0
870921,0.17886178861788618,22.0,123.0
885561,0.1787709497206704,32.0,179.0
906008,0.17857142857142858,5.0,28.0
915356,0.17857142857142858,5.0,28.0
839374,0.17857142857142858,5.0,28.0
923065,0.17857142857142858,15.0,84.0
797467,0.17857142857142858,5.0,28.0
904071,0.17857142857142858,5.0,28.0
837388,0.17857142857142858,10.0,56.0
852328,0.17857142857142858,35.0,196.0
864371,0.17857142857142858,5.0,28.0
880617,0.17857142857142858,5.0,28.0
868734,0.17857142857142858,5.0,28.0
837457,0.17857142857142858,15.0,84.0
896842,0.17857142857142858,5.0,28.0
915095,0.17857142857142858,20.0,112.0
832613,0.17857142857142858,5.0,28.0
920335,0.17857142857142858,5.0,28.0
899656,0.17857142857142858,5.0,28.0
800630,0.17857142857142858,50.0,280.0
827567,0.17857142857142858,5.0,28.0
811536,0.17857142857142858,5.0,28.0
819831,0.17857142857142858,5.0,28.0
910022,0.17857142857142858,5.0,28.0
940808,0.17857142857142858,5.0,28.0
828928,0.17857142857142858,15.0,84.0
899311,0.17857142857142858,5.0,28.0
929581,0.17857142857142858,20.0,112.0
840021,0.17857142857142858,5.0,28.0
837618,0.17857142857142858,5.0,28.0
805465,0.17857142857142858,5.0,28.0
822059,0.17857142857142858,5.0,28.0
856325,0.17857142857142858,5.0,28.0
922236,0.17857142857142858,5.0,28.0
850243,0.17857142857142858,5.0,28.0
790283,0.17857142857142858,5.0,28.0
854143,0.17857142857142858,5.0,28.0
922888,0.17857142857142858,5.0,28.0
837143,0.17857142857142858,5.0,28.0
843039,0.17857142857142858,5.0,28.0
846005,0.17857142857142858,10.0,56.0
886937,0.17857142857142858,5.0,28.0
940216,0.17857142857142858,5.0,28.0
827026,0.17857142857142858,5.0,28.0
921859,0.17857142857142858,15.0,84.0
877353,0.17857142857142858,5.0,28.0
790195,0.17857142857142858,5.0,28.0
888472,0.17857142857142858,5.0,28.0
901084,0.17857142857142858,5.0,28.0
899287,0.17857142857142858,10.0,56.0
938740,0.17857142857142858,10.0,56.0
900504,0.17857142857142858,5.0,28.0
914490,0.17857142857142858,5.0,28.0
852648,0.17857142857142858,5.0,28.0
815744,0.17857142857142858,5.0,28.0
854333,0.1783783783783784,33.0,185.0
828968,0.17834394904458598,28.0,157.0
900161,0.17829457364341086,46.0,258.0
847421,0.1782608695652174,41.0,230.0
911108,0.1782178217821782,18.0,101.0
812075,0.178125,57.0,320.0
904222,0.1780821917808219,52.0,292.0
881468,0.1780821917808219,13.0,73.0
843763,0.1780821917808219,13.0,73.0
931024,0.1780821917808219,13.0,73.0
814618,0.1780821917808219,13.0,73.0
